Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,CI,CNC,CVS,DGX,DXCM,GILD,HCA,HSIC,HUM,IDXX,IQV,ISRG,JNJ,LLY,MCK,MDT,MRK,MTD,PFE,PKI,REGN,RMD,STE,SYK,TFX,TMO,UNH,VRTX,WBA,XRAY,ZBH,A,ABBV,ABT,ALGN,AMGN,BAX,BDX,BIIB,BMY,CI,CNC,CVS,DGX,DXCM,GILD,HCA,HSIC,HUM,IDXX,IQV,ISRG,JNJ,LLY,MCK,MDT,MRK,MTD,PFE,PKI,REGN,RMD,STE,SYK,TFX,TMO,UNH,VRTX,WBA,XRAY,ZBH
2003-12-29,17.47,70.46177160735236,13.45,16.8,45.97,11.69,29.6,37.49,13.62,17.64,3.56,12.94,27.12,26.389235555555558,5.6,99.51924327912378,13.42,21.12,12.1,122.66302551640341,1.89,30.02,38.94,26.76,33.63,21.47,42.34,15.89,14.42,14.9,8.95,16.77,34.51,37.14,24.23,23.75,10.22,23.82,19.95,62.96,2033671.0,7731183.848259679,7325225.0,317900.0,4347900.0,7035382.0,1113355.0,2179300.0,5190800.0,2895600.0,728000.0,3052000.0,767600.0,2789205.2,21731200.0,2636078.194490541,1325490.0,1564400.0,974800.0,1074639.611178615,1157400.0,6589200.0,2661500.0,1139500.0,2981000.0,8324788.0,109500.0,14166919.0,612200.0,308200.0,608000.0,474600.0,747200.0,212500.0,562600.0,5714000.0,842700.0,2881600.0,785600.0,1152261.0
2003-12-30,17.54,70.46177160735236,13.29,16.94,46.05,11.73,29.65,36.89,13.97,17.93,3.58,13.04,27.58,26.389235555555558,5.56,99.51924327912378,13.38,21.0,11.83,122.66302551640341,1.89,30.09,38.56,26.72,33.83,21.38,42.3,15.92,14.65,15.24,9.03,17.22,34.75,37.0,24.11,23.64,10.33,23.85,19.98,62.72,1762039.0,7731183.848259679,7023822.0,380600.0,5578500.0,3147190.0,728468.0,2688600.0,10279100.0,3687300.0,395200.0,2452600.0,1352600.0,2789205.2,16163200.0,2636078.194490541,1017450.0,521000.0,957200.0,1074639.611178615,864000.0,5881800.0,3109600.0,1089800.0,2442900.0,6311685.0,113200.0,18642941.0,417500.0,635800.0,480000.0,720000.0,736000.0,119600.0,668800.0,3737800.0,527900.0,2683300.0,611600.0,1000439.0
2003-12-31,17.87,70.46177160735236,13.3,16.51,45.91,11.79,29.43,36.7,14.06,18.09,3.5,13.18,27.64,26.389235555555558,5.57,99.51924327912378,13.25,20.72,11.57,122.66302551640341,1.9,30.26,38.23,27.63,33.63,21.71,42.21,16.04,14.53,14.71,8.86,16.84,34.83,36.86,24.06,23.79,10.35,24.01,20.0,62.28,3234273.0,7731183.848259679,7922016.0,368500.0,5667100.0,2954989.0,1108128.0,1895400.0,6807400.0,2025600.0,660800.0,3370200.0,1060400.0,2789205.2,14915200.0,2636078.194490541,1672290.0,990500.0,835600.0,1074639.611178615,1566000.0,5580900.0,3583800.0,6751200.0,2832600.0,9544031.0,62600.0,14613288.0,427600.0,333600.0,522800.0,309000.0,1295600.0,201700.0,487400.0,5115200.0,1207900.0,2203900.0,796200.0,1068213.0
2004-01-02,17.6,70.46177160735236,13.34,16.69,46.33,11.66,29.35,36.94,14.43,18.05,3.6,13.05,27.32,26.389235555555558,5.55,99.51924327912378,13.09,20.79,11.74,122.66302551640341,1.88,30.26,38.73,26.51,33.49,22.11,42.05,16.14,14.94,15.05,8.95,17.06,34.32,36.62,23.9,24.14,10.5,23.56,19.78,61.92,2839478.0,7731183.848259679,6894172.0,290700.0,5933300.0,4842566.0,831480.0,2675900.0,10198300.0,1715400.0,377600.0,2869400.0,683200.0,2789205.2,21652000.0,2636078.194490541,1593750.0,837700.0,455200.0,1074639.611178615,711000.0,6463600.0,3780500.0,4260200.0,2268500.0,11674615.0,151600.0,17461513.0,458700.0,201800.0,316400.0,333600.0,822800.0,108200.0,541500.0,6243600.0,544900.0,2254300.0,502800.0,688143.0
2004-01-05,18.06,70.46177160735236,13.34,17.59,46.33,11.71,29.79,37.1,14.39,17.89,3.56,13.13,27.41,26.389235555555558,5.56,99.51924327912378,13.1,19.39,11.69,122.66302551640341,1.89,30.43,38.16,25.96,33.73,22.55,42.65,16.57,14.95,15.09,8.94,16.49,34.85,36.93,24.02,22.98,10.12,23.26,19.45,61.37,5234531.0,7731183.848259679,14395828.0,894200.0,7671200.0,3984476.0,911533.0,2363100.0,9947800.0,3405300.0,796000.0,4176800.0,832800.0,2789205.2,20797600.0,2636078.194490541,1970640.0,3070300.0,616800.0,1074639.611178615,653400.0,8433800.0,6774200.0,4160400.0,3193300.0,12495828.0,150700.0,32349052.0,626100.0,255500.0,1006800.0,497600.0,925400.0,126300.0,529300.0,16714000.0,910300.0,7222600.0,856400.0,1223846.0
2004-01-06,18.63,70.46177160735236,13.24,18.18,46.48,11.76,29.97,38.59,14.45,18.04,3.44,13.16,27.66,26.389235555555558,5.54,99.51924327912378,13.05,19.6,11.7,122.66302551640341,1.86,30.3,38.13,25.76,33.84,22.45,43.15,16.56,15.52,14.92,8.83,16.6,34.67,36.53,24.23,23.21,10.08,23.12,19.48,61.07,4921100.0,7731183.848259679,7790584.0,430700.0,8716300.0,3887087.0,887855.0,5022800.0,6385100.0,2151900.0,1331200.0,3281800.0,834200.0,2789205.2,16619200.0,2636078.194490541,1311720.0,1462100.0,1386400.0,1074639.611178615,781200.0,7298000.0,5398600.0,2991800.0,3170600.0,8366079.0,193800.0,24440047.0,832600.0,222600.0,1657200.0,462600.0,990000.0,100000.0,860400.0,8181800.0,618700.0,3198100.0,1152000.0,1202216.0
2004-01-07,18.87,70.46177160735236,13.38,18.7,47.09,11.97,30.28,40.79,14.55,18.09,3.37,12.99,27.9,26.389235555555558,5.96,99.51924327912378,13.07,19.42,11.73,122.66302551640341,1.88,30.31,37.96,25.91,33.41,22.47,43.27,16.7,15.88,15.5,8.77,16.47,34.48,36.5,24.45,23.43,10.4,22.73,19.38,61.75,4231606.0,7731183.848259679,7774322.0,545100.0,9168800.0,4330584.0,2057380.0,7002900.0,6032100.0,3050100.0,2072000.0,5673600.0,1234800.0,2789205.2,47675200.0,2636078.194490541,1478490.0,1149100.0,598400.0,1074639.611178615,989100.0,7279200.0,4336100.0,2839300.0,4273400.0,10255309.0,146700.0,17674631.0,1062900.0,334300.0,911600.0,404200.0,1199200.0,104700.0,507800.0,5916400.0,739200.0,5364500.0,826600.0,866127.0
2004-01-08,19.73,70.46177160735236,12.99,18.68,47.08,11.83,30.43,41.25,14.44,18.06,3.34,13.11,27.67,26.389235555555558,5.86,99.51924327912378,13.07,18.94,11.75,122.66302551640341,1.89,30.45,37.02,25.7,33.45,22.59,44.83,16.55,15.78,15.69,8.87,16.57,34.54,36.87,24.95,23.48,10.48,22.75,19.5,62.94,7320487.0,7731183.848259679,17053876.0,471500.0,9122700.0,5447703.0,848598.0,7009900.0,6285700.0,3618300.0,1966400.0,4388400.0,1016000.0,2789205.2,38496800.0,2636078.194490541,1112820.0,1998100.0,540000.0,1074639.611178615,982800.0,6464900.0,5579100.0,2847500.0,4126800.0,8032920.0,321300.0,19021116.0,759600.0,543800.0,567600.0,376900.0,1163200.0,105500.0,623700.0,5619200.0,388900.0,3007000.0,765600.0,1114151.0
2004-01-09,19.59,70.46177160735236,12.82,18.5,46.81,11.71,30.13,42.38,14.26,18.01,3.34,12.92,27.69,26.389235555555558,5.96,99.51924327912378,13.34,18.47,11.7,122.66302551640341,1.88,30.1,36.74,25.53,33.27,22.15,45.06,16.37,15.56,15.58,8.82,16.66,34.58,36.82,24.84,23.27,10.1,22.34,19.47,62.68,4026659.0,7731183.848259679,13285561.0,521900.0,10417200.0,3570067.0,505735.0,8304800.0,7283900.0,1559400.0,1595200.0,4713400.0,817200.0,2789205.2,36123200.0,2636078.194490541,3069180.0,2167100.0,376000.0,1074639.611178615,891000.0,6427300.0,4468400.0,3514000.0,3622400.0,9228164.0,215500.0,16779996.0,529400.0,793200.0,335200.0,268900.0,974600.0,207700.0,466300.0,4552400.0,970500.0,3327200.0,926600.0,784139.0
2004-01-12,19.8,70.46177160735236,12.68,19.79,46.83,11.66,30.28,41.49,14.52,18.07,3.29,12.83,27.89,26.389235555555558,6.01,99.51924327912378,13.52,18.81,11.44,122.66302551640341,1.89,30.68,37.42,25.33,33.71,21.57,44.35,16.17,15.59,15.33,8.88,16.67,34.9,37.33,24.56,23.18,9.46,22.72,19.25,62.68,3736854.0,7731183.848259679,11558676.0,809600.0,7963900.0,4734132.0,628325.0,4562300.0,9143100.0,1928700.0,686400.0,3569000.0,704400.0,2789205.2,26701600.0,2636078.194490541,1311210.0,2286900.0,2113600.0,1074639.611178615,1070100.0,10459500.0,4530300.0,1653100.0,3548900.0,13857599.0,245100.0,20106209.0,870000.0,684500.0,431200.0,360200.0,957200.0,152100.0,669200.0,4224400.0,1625600.0,3743500.0,819600.0,694426.0
2004-01-13,19.7,70.46177160735236,12.75,19.17,47.37,11.58,30.17,40.8,14.51,18.12,3.42,13.21,27.85,26.389235555555558,5.87,99.51924327912378,13.65,19.4,11.73,122.66302551640341,1.89,30.6,37.29,24.85,33.49,21.46,43.85,15.95,15.56,16.1,8.72,16.75,34.76,37.36,24.78,23.1,9.5,22.92,19.06,61.89,5497635.0,7731183.848259679,8744024.0,519300.0,8559500.0,5025562.0,448848.0,4264200.0,8406800.0,2643000.0,2204800.0,7241800.0,1266000.0,2789205.2,27485600.0,2636078.194490541,2244000.0,1633700.0,1169600.0,1074639.611178615,473400.0,7402800.0,3662100.0,3008400.0,3003600.0,8905694.0,151700.0,21907812.0,635200.0,1171400.0,1472400.0,485300.0,1227200.0,114800.0,501700.0,5563000.0,1144800.0,3506000.0,1169800.0,1174612.0
2004-01-14,19.64,70.46177160735236,12.77,19.68,47.59,11.83,30.43,40.42,14.54,18.04,3.49,13.25,28.75,26.389235555555558,5.83,99.51924327912378,13.68,20.03,11.69,122.66302551640341,1.9,30.46,37.62,25.51,34.02,21.75,44.1,15.96,15.86,16.02,8.76,16.99,35.07,37.62,25.54,23.71,9.68,22.88,18.95,61.93,4808421.0,7731183.848259679,10335021.0,440400.0,10241400.0,3542820.0,580253.0,4310700.0,5018800.0,4113300.0,1832000.0,6422000.0,1216600.0,2789205.2,20321600.0,2636078.194490541,2599470.0,1977600.0,600800.0,1074639.611178615,1215000.0,6410600.0,3862000.0,2876900.0,2986800.0,6398354.0,328800.0,23145102.0,534100.0,434000.0,582000.0,372600.0,793800.0,187500.0,1184300.0,5012800.0,419400.0,3151400.0,1167800.0,938639.0
2004-01-15,20.11,70.46177160735236,12.9,19.2,46.92,12.14,30.68,41.85,14.73,18.09,3.47,13.43,29.09,26.389235555555558,5.92,99.51924327912378,13.46,20.15,11.69,122.66302551640341,1.91,30.36,37.79,25.92,33.75,21.58,44.3,15.81,15.8,16.43,8.88,16.92,35.35,37.93,25.38,23.84,9.89,22.96,18.95,62.51,6278977.0,7731183.848259679,9916443.0,633900.0,11031400.0,5750916.0,630273.0,4690900.0,7383200.0,2558100.0,636800.0,3575600.0,852400.0,2789205.2,26248000.0,2636078.194490541,3006450.0,1120500.0,562800.0,1074639.611178615,655200.0,7112400.0,3355400.0,2558800.0,3721500.0,6747443.0,207700.0,18907706.0,686700.0,256300.0,615200.0,277700.0,706600.0,148500.0,640000.0,6498800.0,877500.0,2313000.0,1735800.0,811434.0
2004-01-16,20.93,70.46177160735236,12.41,20.06,47.18,12.23,31.21,43.19,14.85,18.37,3.57,13.32,29.1,26.389235555555558,6.06,99.51924327912378,13.53,20.5,11.62,122.66302551640341,1.94,29.55,38.09,25.88,33.95,21.7,45.27,15.89,16.49,16.2,8.83,17.18,36.53,38.09,25.93,23.98,10.06,22.89,19.06,67.36,5920390.0,7731183.848259679,24586497.0,1099400.0,11376900.0,6406496.0,702740.0,7205600.0,6040900.0,3822900.0,1098400.0,3935000.0,1175600.0,2789205.2,27462400.0,2636078.194490541,1871190.0,1122700.0,685200.0,1074639.611178615,1072800.0,15364000.0,4237600.0,1888700.0,3860400.0,7062577.0,214400.0,18138602.0,909500.0,492600.0,1353600.0,454700.0,2193400.0,255200.0,1136500.0,4826200.0,1125500.0,2544400.0,1560000.0,2976906.0
2004-01-20,20.78,70.46177160735236,12.42,20.48,46.78,12.26,31.03,43.52,14.96,18.42,3.81,13.04,29.38,26.389235555555558,6.08,99.51924327912378,13.53,21.5,11.69,122.66302551640341,2.08,30.16,37.92,25.97,33.97,21.61,44.99,15.68,16.31,16.08,8.68,17.55,36.06,37.86,25.97,23.95,10.06,22.67,18.91,65.7,5185601.0,7731183.848259679,11832456.0,394600.0,9380100.0,5378850.0,1001835.0,5284700.0,7249800.0,3653400.0,2650400.0,3651000.0,688200.0,2789205.2,22071200.0,2636078.194490541,1275000.0,2347100.0,653600.0,1074639.611178615,3566700.0,14023400.0,3605500.0,2451900.0,2975600.0,7547277.0,186500.0,19742369.0,775400.0,457700.0,1280400.0,426200.0,1625400.0,133100.0,427400.0,4150800.0,1077800.0,2777300.0,1084000.0,2095638.0
2004-01-21,21.25,70.46177160735236,12.54,20.39,46.67,12.01,31.29,44.78,15.06,18.4,3.78,13.28,29.49,26.389235555555558,6.25,99.51924327912378,13.63,21.34,11.7,122.66302551640341,2.05,30.78,38.49,26.55,34.18,21.73,45.0,16.18,16.39,16.25,8.79,18.26,36.44,37.96,26.24,23.89,10.27,22.94,19.04,66.17,6111217.0,7731183.848259679,13352836.0,425900.0,10976900.0,7929739.0,960015.0,6226100.0,7633500.0,3390600.0,1120800.0,3657000.0,821200.0,2789205.2,42915200.0,2636078.194490541,1357620.0,1218000.0,446000.0,1074639.611178615,2421000.0,11084500.0,3874500.0,2126100.0,2864800.0,9069497.0,168200.0,20758319.0,408100.0,300100.0,752000.0,742300.0,1107000.0,92100.0,458400.0,4043400.0,957200.0,2385300.0,1690200.0,1112606.0
2004-01-22,20.77,70.46177160735236,12.36,20.0,45.68,12.07,31.81,44.48,14.74,18.57,3.84,13.27,29.71,26.389235555555558,6.23,99.51924327912378,13.85,21.43,11.7,122.66302551640341,2.04,31.07,38.57,27.04,33.88,21.67,45.0,16.41,16.41,16.64,8.92,19.12,36.65,37.99,26.56,24.8,10.3,22.86,19.15,66.18,5006797.0,7731183.848259679,13757157.0,568000.0,17198800.0,3955757.0,974058.0,7874300.0,11758700.0,2723400.0,554400.0,3225000.0,980000.0,2789205.2,26167200.0,2636078.194490541,2040510.0,1080500.0,434000.0,1074639.611178615,1347300.0,8893500.0,3444000.0,3419800.0,5240600.0,7855179.0,175100.0,25562451.0,607900.0,466100.0,776000.0,1781900.0,809600.0,105400.0,880600.0,9719200.0,859300.0,2084400.0,1106400.0,827708.0
2004-01-23,20.44,70.46177160735236,12.33,20.78,47.5,11.94,31.66,44.32,14.53,19.05,3.95,13.27,29.52,26.389235555555558,6.29,99.51924327912378,13.85,21.33,11.95,122.66302551640341,2.03,31.04,37.76,25.17,33.58,21.51,45.08,16.41,16.09,16.72,9.15,18.83,36.69,37.99,26.5,24.4,10.45,23.0,19.17,66.04,3013249.0,7731183.848259679,9337028.0,508500.0,15874400.0,3293917.0,604853.0,5742500.0,10889300.0,3579300.0,923200.0,3195400.0,922400.0,2789205.2,24613600.0,2636078.194490541,1567230.0,988500.0,432400.0,1074639.611178615,833400.0,9367400.0,3936800.0,6789400.0,2630200.0,7673351.0,218400.0,17836315.0,682300.0,169100.0,1188000.0,767600.0,1014000.0,164700.0,536800.0,5273200.0,529100.0,2334500.0,1011200.0,1056265.0
2004-01-26,20.72,70.46177160735236,12.59,21.79,48.54,12.06,31.97,45.61,14.72,19.17,3.99,13.4,29.6,26.389235555555558,6.17,99.51924327912378,14.12,21.68,12.5,122.66302551640341,2.02,31.33,37.45,25.26,34.24,22.18,45.26,16.72,16.62,16.5,9.2,19.18,37.42,37.88,26.96,24.49,10.48,23.06,19.65,68.12,4920261.0,7731183.848259679,9474475.0,597000.0,11058900.0,4820659.0,818155.0,4832500.0,7234900.0,2671200.0,1155200.0,2130200.0,1339400.0,2789205.2,37554400.0,2636078.194490541,2472990.0,925000.0,1417200.0,1074639.611178615,720000.0,7999100.0,4528300.0,2511000.0,2936500.0,12631439.0,194200.0,19244248.0,582000.0,284800.0,700800.0,511000.0,896600.0,106100.0,804300.0,3292600.0,604400.0,2667800.0,496400.0,844909.0
2004-01-27,22.06,70.46177160735236,12.45,21.45,47.93,11.36,31.58,44.47,14.7,19.14,4.0,13.29,31.38,26.389235555555558,5.84,99.51924327912378,13.91,21.31,12.38,122.66302551640341,2.01,31.2,37.21,24.92,33.85,22.25,45.52,16.43,17.14,15.89,9.1,19.09,37.05,37.64,26.74,24.31,9.87,22.81,19.34,66.79,30615082.0,7731183.848259679,9324553.0,633300.0,7469500.0,25089516.0,929983.0,3792600.0,6732800.0,2402100.0,1139200.0,3054800.0,4158400.0,2789205.2,58260800.0,2636078.194490541,1188300.0,1191500.0,969600.0,1074639.611178615,734400.0,8900400.0,3744300.0,2301400.0,2289100.0,10181320.0,224800.0,16866530.0,1520700.0,447300.0,966400.0,475800.0,870200.0,125300.0,1790000.0,3593000.0,852500.0,2742100.0,633200.0,1183058.0
2004-01-28,21.97,70.46177160735236,12.57,19.74,47.78,11.12,31.02,42.83,14.54,18.94,3.97,13.08,31.26,26.389235555555558,5.83,99.51924327912378,13.7,21.19,12.25,122.66302551640341,1.97,31.13,36.38,24.91,33.2,22.51,45.71,16.28,17.94,15.58,8.99,19.14,36.32,37.14,26.57,24.29,10.13,22.71,19.0,64.84,7704378.0,7731183.848259679,10579173.0,508300.0,11384600.0,15733738.0,1068665.0,3972700.0,7493500.0,2900100.0,516800.0,4508800.0,1521000.0,2789205.2,45594400.0,2636078.194490541,1654440.0,1491200.0,610000.0,1074639.611178615,675900.0,8381300.0,5062800.0,2508000.0,2760400.0,11747556.0,357200.0,20128449.0,3054300.0,328500.0,888800.0,608500.0,981200.0,124400.0,911800.0,4438400.0,1044700.0,3692400.0,1197400.0,989521.0
2004-01-29,21.79,70.46177160735236,12.55,19.0,48.29,11.11,32.09,43.4,14.17,19.16,3.92,12.97,31.51,26.389235555555558,5.8,99.51924327912378,13.84,21.13,12.26,122.66302551640341,1.94,31.56,37.19,25.21,34.28,22.69,45.52,16.67,17.53,14.89,8.92,18.83,37.24,37.33,26.51,24.9,10.09,22.8,19.39,66.54,5479601.0,7731183.848259679,11907306.0,2584800.0,8966700.0,21926678.0,1132830.0,5977900.0,18896500.0,3000600.0,638400.0,3411400.0,2234800.0,2789205.2,28642400.0,2636078.194490541,1216860.0,1058800.0,726800.0,1074639.611178615,583200.0,7692000.0,4522100.0,2219700.0,3812500.0,7468677.0,224200.0,19302956.0,2101400.0,562700.0,607600.0,509100.0,1041800.0,164100.0,882600.0,6065400.0,527600.0,2637500.0,758600.0,999718.0
2004-01-30,22.53,70.46177160735236,12.36,20.75,48.05,11.26,32.23,42.98,13.79,19.51,3.98,13.06,32.21,26.389235555555558,5.24,99.51924327912378,13.75,21.15,12.24,122.66302551640341,1.98,31.29,36.99,25.24,34.05,22.37,45.8,16.63,17.64,14.86,9.39,18.86,36.36,37.29,26.61,24.89,9.91,22.8,18.6,67.67,7774418.0,7731183.848259679,10103344.0,1349300.0,6730800.0,5974781.0,1051138.0,2965900.0,13066200.0,2974500.0,547200.0,4862800.0,2275000.0,2789205.2,165120000.0,2636078.194490541,1550910.0,900500.0,718800.0,1074639.611178615,1341000.0,6592900.0,3057800.0,1812400.0,4311000.0,8639293.0,201300.0,18643363.0,922500.0,248700.0,1711600.0,518700.0,2363200.0,172300.0,1002600.0,4653400.0,372700.0,1803700.0,5453200.0,1484436.0
2004-02-02,22.26,70.46177160735236,12.47,20.68,49.14,11.38,33.04,44.28,14.05,19.85,3.95,13.43,31.98,26.389235555555558,5.38,99.51924327912378,13.73,20.82,12.4,122.66302551640341,1.97,31.35,37.54,25.18,35.04,22.59,45.86,16.98,17.99,15.04,9.41,18.96,37.11,37.52,26.28,24.54,9.79,22.89,18.86,68.24,4275224.0,7731183.848259679,10008668.0,684500.0,11028000.0,5088156.0,1985528.0,4092000.0,10385100.0,4036500.0,408800.0,5112600.0,2682800.0,2789205.2,48381600.0,2636078.194490541,1889040.0,3121600.0,2255200.0,1074639.611178615,774000.0,7009400.0,3619100.0,2248000.0,6383000.0,8026737.0,216400.0,33855112.0,865100.0,440600.0,1331200.0,284000.0,1732200.0,178900.0,848700.0,8136800.0,846700.0,2543800.0,1453800.0,1189650.0
2004-02-03,22.29,70.46177160735236,12.7,20.81,49.21,11.5,32.94,44.91,14.09,19.8,3.98,13.29,31.98,26.389235555555558,5.37,99.51924327912378,13.99,19.68,12.52,122.66302551640341,1.99,31.53,37.73,25.46,35.56,22.79,46.46,17.12,17.94,14.6,9.6,19.53,36.69,37.14,26.78,24.57,9.8,22.77,19.26,68.94,5228240.0,7731183.848259679,10066365.0,306300.0,7330200.0,4673379.0,1744448.0,2851600.0,6276700.0,3303600.0,448800.0,4062600.0,4185800.0,2789205.2,28170400.0,2636078.194490541,1587120.0,3039900.0,1163600.0,1074639.611178615,510300.0,5047600.0,2781200.0,1434600.0,5943200.0,7594751.0,253200.0,22428171.0,819500.0,325000.0,1718800.0,679200.0,1545000.0,106900.0,792200.0,4115000.0,959600.0,2790600.0,1393800.0,796190.0
2004-02-04,21.57,70.46177160735236,12.7,20.0,48.57,11.62,33.12,43.18,13.99,19.73,3.81,13.39,32.37,26.389235555555558,5.37,99.51924327912378,13.89,20.12,12.59,122.66302551640341,1.91,31.91,38.33,25.0,35.97,23.0,45.5,17.37,17.5,13.83,9.66,19.49,36.7,36.7,26.98,24.56,9.42,22.77,19.11,68.87,3855544.0,7731183.848259679,16356172.0,1018200.0,8205000.0,6774696.0,1840388.0,4078100.0,7592200.0,2055000.0,1142400.0,2422200.0,2166600.0,2789205.2,31140000.0,2636078.194490541,936870.0,2630000.0,1320400.0,1074639.611178615,987300.0,9436700.0,4762700.0,1759800.0,8889300.0,11642337.0,127900.0,38091138.0,651000.0,540900.0,2164800.0,683500.0,1044600.0,112300.0,932900.0,3396800.0,919600.0,2702800.0,932000.0,877560.0
2004-02-05,21.53,70.46177160735236,12.79,20.25,47.96,11.51,33.17,42.18,13.99,19.54,3.75,13.19,31.9,26.389235555555558,5.35,99.51924327912378,13.67,19.76,12.73,122.66302551640341,1.93,31.92,38.84,24.9,32.69,22.9,45.48,17.43,17.43,13.79,10.02,19.36,36.11,36.97,26.35,24.17,9.63,22.27,19.0,67.54,3129563.0,7731183.848259679,8244582.0,463700.0,8331500.0,7089507.0,1195048.0,3642600.0,7616000.0,2717100.0,828800.0,3162800.0,1456600.0,2789205.2,28603200.0,2636078.194490541,1171980.0,1270100.0,607200.0,1074639.611178615,591300.0,7138300.0,3950900.0,1373300.0,29156900.0,8924873.0,137100.0,25393600.0,623300.0,302500.0,5950000.0,333100.0,2168400.0,137500.0,997700.0,5426600.0,559500.0,4703000.0,1072000.0,982723.0
2004-02-06,22.52,70.46177160735236,12.73,20.68,48.19,11.5,34.06,43.5,14.18,17.79,3.88,13.2,32.17,26.389235555555558,5.41,99.51924327912378,13.81,20.35,12.98,122.66302551640341,2.0,31.71,39.6,25.28,33.2,22.91,43.8,17.64,18.13,14.76,10.19,19.38,36.78,37.25,27.06,24.38,9.75,22.63,19.21,70.11,4833026.0,7731183.848259679,6350845.0,371200.0,6605500.0,9347678.0,1288015.0,3124600.0,4411500.0,28281900.0,1292000.0,2997600.0,1095200.0,2789205.2,15778400.0,2636078.194490541,1051110.0,973400.0,716400.0,1074639.611178615,908100.0,6603100.0,4447700.0,1146400.0,10357900.0,6120739.0,1226800.0,25447038.0,377300.0,385500.0,1650000.0,322800.0,1150600.0,171400.0,1156500.0,3985600.0,622400.0,3945100.0,790600.0,993435.0
2004-02-09,22.67,70.46177160735236,12.73,20.79,47.72,11.53,34.37,44.06,14.11,17.26,3.81,13.12,31.96,26.389235555555558,5.52,99.51924327912378,13.81,20.21,12.77,122.66302551640341,2.03,31.69,39.81,24.74,32.51,22.63,43.08,17.29,18.5,14.6,10.04,19.43,36.83,37.19,26.57,24.35,10.15,22.52,19.1,68.91,4809400.0,7731183.848259679,8492743.0,440000.0,6173400.0,4078551.0,1439305.0,2691600.0,4694500.0,11888100.0,1878400.0,2913800.0,1178600.0,2789205.2,26508000.0,2636078.194490541,705330.0,1111400.0,812000.0,1074639.611178615,1449000.0,6071800.0,3696200.0,2788700.0,4590200.0,5779930.0,744600.0,24380285.0,728000.0,334500.0,1955600.0,202800.0,697600.0,98800.0,665600.0,3283400.0,624500.0,5369200.0,653800.0,1127747.0
2004-02-10,22.84,70.46177160735236,12.65,20.7,48.28,11.77,34.33,43.41,14.54,17.08,3.99,13.1,32.22,26.389235555555558,5.48,99.51924327912378,14.01,19.96,13.04,122.66302551640341,2.09,31.88,40.52,24.45,32.17,22.74,43.35,17.27,18.1,14.74,9.94,19.38,36.6,36.85,26.87,24.53,10.17,22.94,19.31,68.55,2709604.0,7731183.848259679,7314310.0,497600.0,7145500.0,5094599.0,1097468.0,2669400.0,7801400.0,6356400.0,1452000.0,3473600.0,918000.0,2789205.2,21717600.0,2636078.194490541,708390.0,1001700.0,884800.0,1074639.611178615,2790000.0,5686200.0,5371900.0,2476700.0,6185900.0,6030821.0,591200.0,19327409.0,1347800.0,371300.0,2033600.0,222600.0,1074800.0,190900.0,495600.0,11177200.0,808000.0,4501400.0,822600.0,1909414.0
2004-02-11,22.86,70.46177160735236,12.8,21.42,48.92,11.86,35.66,44.14,14.76,17.06,4.02,13.21,32.29,26.389235555555558,5.6,99.51924327912378,14.3,19.66,13.25,122.66302551640341,2.07,32.01,40.8,24.48,32.78,22.85,43.75,17.4,18.38,14.7,10.22,19.32,37.25,37.37,27.27,24.29,10.18,23.01,19.59,69.66,3919153.0,7731183.848259679,9177750.0,861000.0,7171800.0,4640241.0,2822030.0,2394700.0,10358100.0,5604300.0,1616800.0,3413000.0,1609600.0,2789205.2,21550400.0,2636078.194490541,1475940.0,2401300.0,748400.0,1074639.611178615,1809900.0,7302400.0,4473800.0,2257600.0,5516800.0,5879280.0,374200.0,16242667.0,848500.0,196200.0,1745600.0,307500.0,862800.0,138700.0,507200.0,10029200.0,610400.0,2962600.0,838600.0,1138356.0
